DateTime;ActivePower;ProductionForecast_D;ProductionForecast_M
2020-03-20 06:00:00;75,99097761944999;61,524213;34,80000000000001
2020-03-20 07:00:00;184,33252212823334;78,253005;14,000000000000004
2020-03-20 08:00:00;535,2037530959167;87,434182;5,9999999999999964
2020-03-20 09:00:00;126,01448086371668;118,448228;0,0
2020-03-20 10:00:00;151,1498467166;142,185839;0,0
2020-03-20 11:00:00;528,7300368238667;168,530901;2,0000000000000018
2020-03-20 12:00:00;356,2949447087833;282,498051;5,9999999999999964
2020-03-20 13:00:00;246,4521995562;431,633681;10,0
2020-03-20 14:00:00;343,34741132971664;588,129279;18,0
2020-03-20 15:00:00;392,95130568984996;767,42732;64,4
2020-03-20 16:00:00;432,2386212121667;930,289307;86,59999999999998
2020-03-20 17:00:00;1240,477779596017;1135,620722;138,40000000000003
2020-03-20 18:00:00;1832,6256476074666;1135,620722;193,90000000000003
2020-03-20 19:00:00;1850,0415399661333;1135,620722;298,0
2020-03-20 20:00:00;1199,65273821025;1101,082788;441,80000000000007
2020-03-20 21:00:00;1134,9659264720501;1066,595007;619,6000000000001
2020-03-20 22:00:00;1273,0312523302998;1066,595007;645,0
2020-03-20 23:00:00;1703,100710750733;1032,214574;645,0
2020-03-21 00:00:00;1877,0275563237499;997,998683;1097,8000000000002
2020-03-21 01:00:00;1647,6096310204337;930,289307;1097,8000000000002
2020-03-21 02:00:00;1268,1528153705501;831,309573;1058,1999999999998
2020-03-21 03:00:00;1361,5235021264166;831,309573;1058,1999999999998
2020-03-21 04:00:00;1448,7060386380665;799,140956;1058,1999999999998
2020-03-21 05:00:00;1542,7699981956666;799,140956;1058,1999999999998
2020-03-21 06:00:00;944,6444809896166;997,998683;1216,6
2020-03-21 07:00:00;767,0507598600501;1066,595007;1177,0
2020-03-21 08:00:00;1045,6327680090833;1204,61827;1137,4
2020-03-21 09:00:00;1024,4513179323167;1032,214574;1137,4
2020-03-21 10:00:00;1516,9677526885332;1170,151614;1177,0
2020-03-21 11:00:00;1482,9224894111;1170,151614;1177,0
2020-03-21 12:00:00;1599,9494442449168;1204,61827;1216,6
2020-03-21 13:00:00;1699,19468602695;1621,665196;1375,0
2020-03-21 14:00:00;1768,9462538594498;1676,974509;1585,0
2020-03-21 15:00:00;1916,4331621277668;1800,506262;1753,0000000000002
2020-03-21 16:00:00;1923,1317052482;1471,182253;1753,0000000000002
2020-03-21 17:00:00;1604,2608286325333;1502,529552;1753,0000000000002
2020-03-21 18:00:00;2010,72241497745;1621,665196;1753,0000000000002
2020-03-21 19:00:00;1947,2062970421832;1563,420424;1668,9999999999998
2020-03-21 20:00:00;1886,1921063096834;1502,529552;1585,0
2020-03-21 21:00:00;1801,4751568483669;1502,529552;1501,0000000000002
2020-03-21 22:00:00;1815,3346369078834;1502,529552;1458,9999999999998
2020-03-21 23:00:00;1951,3724512613999;1471,182253;1416,9999999999998
2020-03-22 00:00:00;1663,4454787512998;1649,704869;1711,0000000000002
2020-03-22 01:00:00;1453,9257042482834;1649,704869;1711,0000000000002
2020-03-22 02:00:00;1517,8562748037666;1592,891657;1753,0000000000002
2020-03-22 03:00:00;1672,8285424797832;1502,529552;1753,0000000000002
2020-03-22 04:00:00;1680,5570017640166;1471,182253;1795,0
2020-03-22 05:00:00;1671,943958636617;1471,182253;1836,0
2020-03-22 06:00:00;1949,2356008301167;1533,287666;1877,0
2020-03-22 07:00:00;1937,4780345083834;1563,420424;1897,5
2020-03-22 08:00:00;1659,5872425083833;1729,059009;1897,5
2020-03-22 09:00:00;1837,0587290458168;1843,26279;1938,5
2020-03-22 10:00:00;1945,7742342843;1843,26279;1938,5
2020-03-22 11:00:00;1967,6986419476664;1881,853252;1959,0
2020-03-22 12:00:00;2024,8315559318498;1960,909806;1959,0
2020-03-22 13:00:00;1991,2624409723167;1973,914724;1959,0
2020-03-22 14:00:00;2013,662701990733;1986,036627;1979,5
